sys_id,name,hostname,fqdn,ip_address,os,os_version,ram_gb,cpus,company,environment,business_criticality,location,virtual,subnet,serial_number
SYS12053,hdop-12054,hdop-12054,hdop-12054.dc1.corp,10.10.14.9,centos,7.9,64,16,Corp,staging,high,dc1,false,10.10.14.0/24,SN712053
SYS12054,srv-12055,srv-12055,srv-12055.dc1.corp,10.10.37.143,windows,2019,8,5,Corp,staging,high,dc1,true,10.10.37.0/24,SN712054
SYS12055,app-12056,app-12056,app-12056.dc1.corp,10.10.31.244,ubuntu,22.04,10,2,Corp,prod,high,dc1,true,10.10.31.0/24,SN712055
SYS12056,srv-12057,srv-12057,srv-12057.dc1.corp,10.10.53.186,windows,2019,15,5,Corp,prod,low,dc1,true,10.10.53.0/24,SN712056
SYS12057,db-12058,db-12058,db-12058.dc1.corp,10.10.35.106,centos,7.9,43,12,Corp,prod,low,dc1,true,10.10.35.0/24,SN712057
SYS12058,srv-12059,srv-12059,srv-12059.dc3.corp,10.30.26.155,ubuntu,22.04,13,2,Corp,prod,medium,dc3,true,10.30.26.0/24,SN712058
SYS12059,app-12060,app-12060,app-12060.dc2.corp,10.20.57.101,centos,7.9,7,2,Corp,prod,high,dc2,true,10.20.57.0/24,SN712059
SYS12060,cache-12061,cache-12061,cache-12061.dc2.corp,10.20.45.22,centos,7.9,17,4,Corp,prod,medium,dc2,true,10.20.45.0/24,SN712060
SYS12061,db-12062,db-12062,db-12062.dc2.corp,10.20.4.191,oracle linux,8.6,44,9,Corp,prod,medium,dc2,true,10.20.4.0/24,SN712061
SYS12062,app-12063,app-12063,app-12063.dc2.corp,10.20.38.138,ubuntu,22.04,13,3,Corp,prod,medium,dc2,true,10.20.38.0/24,SN712062
SYS12063,srv-12064,srv-12064,srv-12064.dc2.corp,10.20.43.79,centos,7.9,9,2,Corp,prod,medium,dc2,true,10.20.43.0/24,SN712063
SYS12064,app-12065,app-12065,app-12065.dc1.corp,10.10.36.225,rhel,8.6,12,5,Corp,prod,medium,dc1,true,10.10.36.0/24,SN712064
SYS12065,app-12066,app-12066,app-12066.dc1.corp,10.10.22.78,centos,7.9,13,6,Corp,staging,medium,dc1,true,10.10.22.0/24,SN712065
SYS12066,app-12067,app-12067,app-12067.dc1.corp,10.10.22.164,centos,7.9,12,7,Corp,prod,medium,dc1,true,10.10.22.0/24,SN712066
SYS12067,k8s-w-12068,k8s-w-12068,k8s-w-12068.dc1.corp,10.10.31.118,ubuntu,22.04,64,16,Corp,dev,low,dc1,false,10.10.31.0/24,SN712067
SYS12068,srv-12069,srv-12069,srv-12069.dc1.corp,10.10.19.23,ubuntu,22.04,11,5,Corp,staging,medium,dc1,true,10.10.19.0/24,SN712068
SYS12069,web-12070,web-12070,web-12070.dc1.corp,10.10.13.167,centos,8.4,6,2,Corp,prod,low,dc1,true,10.10.13.0/24,SN712069
SYS12070,srv-12071,srv-12071,srv-12071.dc2.corp,10.20.19.221,centos,7.9,14,5,Corp,prod,medium,dc2,true,10.20.19.0/24,SN712070
SYS12071,k8s-w-12072,k8s-w-12072,k8s-w-12072.dc2.corp,10.20.28.51,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.28.0/24,SN712071
SYS12072,db-12073,db-12073,db-12073.dc1.corp,10.10.47.139,centos,7.9,32,16,Corp,staging,medium,dc1,true,10.10.47.0/24,SN712072
SYS12073,app-12074,app-12074,app-12074.dc2.corp,10.20.58.197,rhel,8.6,8,8,Corp,dev,medium,dc2,true,10.20.58.0/24,SN712073
SYS12074,app-12075,app-12075,app-12075.dc2.corp,10.20.60.224,rhel,8.6,5,2,Corp,prod,medium,dc2,true,10.20.60.0/24,SN712074
SYS12075,srv-12076,srv-12076,srv-12076.dc2.corp,10.20.30.78,windows,2019,11,4,Corp,prod,medium,dc2,true,10.20.30.0/24,SN712075
SYS12076,web-12077,web-12077,web-12077.dc1.corp,10.10.56.211,centos,8.4,4,3,Corp,prod,high,dc1,true,10.10.56.0/24,SN712076
SYS12077,k8s-m-12078,k8s-m-12078,k8s-m-12078.dc2.corp,10.20.43.53,ubuntu,22.04,16,8,Corp,prod,medium,dc2,false,10.20.43.0/24,SN712077
SYS12078,hdop-12079,hdop-12079,hdop-12079.dc1.corp,10.10.48.197,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.48.0/24,SN712078
SYS12079,srv-12080,srv-12080,srv-12080.dc2.corp,10.20.24.46,centos,7.9,11,4,Corp,prod,low,dc2,true,10.20.24.0/24,SN712079
SYS12080,web-12081,web-12081,web-12081.dc2.corp,10.20.4.14,ubuntu,22.04,8,2,Corp,prod,low,dc2,true,10.20.4.0/24,SN712080
SYS12081,app-12082,app-12082,app-12082.dc3.corp,10.30.49.155,ubuntu,22.04,10,4,Corp,prod,high,dc3,true,10.30.49.0/24,SN712081
SYS12082,app-12083,app-12083,app-12083.dc1.corp,10.10.6.105,rhel,8.6,9,4,Corp,prod,medium,dc1,true,10.10.6.0/24,SN712082
SYS12083,srv-12084,srv-12084,srv-12084.dc1.corp,10.10.23.48,debian,11,11,8,Corp,dev,medium,dc1,true,10.10.23.0/24,SN712083
SYS12084,srv-12085,srv-12085,srv-12085.dc2.corp,10.20.39.103,debian,11,13,6,Corp,prod,low,dc2,true,10.20.39.0/24,SN712084
SYS12085,app-12086,app-12086,app-12086.dc2.corp,10.20.9.226,centos,7.9,9,5,Corp,prod,low,dc2,true,10.20.9.0/24,SN712085
SYS12086,app-12087,app-12087,app-12087.dc2.corp,10.20.1.95,rhel,8.6,9,6,Corp,dev,medium,dc2,true,10.20.1.0/24,SN712086
SYS12087,cache-12088,cache-12088,cache-12088.dc1.corp,10.10.37.248,centos,7.9,30,4,Corp,staging,medium,dc1,true,10.10.37.0/24,SN712087
SYS12088,srv-12089,srv-12089,srv-12089.dc1.corp,10.10.50.152,windows,2019,15,2,Corp,prod,medium,dc1,true,10.10.50.0/24,SN712088
SYS12089,app-12090,app-12090,app-12090.dc1.corp,10.10.48.249,centos,7.9,7,7,Corp,prod,medium,dc1,true,10.10.48.0/24,SN712089
SYS12090,app-12091,app-12091,app-12091.dc1.corp,10.10.53.160,centos,7.9,6,8,Corp,prod,medium,dc1,true,10.10.53.0/24,SN712090
SYS12091,srv-12092,srv-12092,srv-12092.dc1.corp,10.10.59.86,centos,7.9,5,4,Corp,prod,medium,dc1,true,10.10.59.0/24,SN712091
SYS12092,srv-12093,srv-12093,srv-12093.dc1.corp,10.10.23.149,windows,2019,14,2,Corp,prod,high,dc1,true,10.10.23.0/24,SN712092
SYS12093,srv-12094,srv-12094,srv-12094.dc1.corp,10.10.32.64,centos,7.9,10,8,Corp,prod,medium,dc1,true,10.10.32.0/24,SN712093
SYS12094,srv-12095,srv-12095,srv-12095.dc1.corp,10.10.37.199,centos,7.9,13,4,Corp,prod,high,dc1,true,10.10.37.0/24,SN712094
SYS12095,cache-12096,cache-12096,cache-12096.dc2.corp,10.20.41.113,centos,7.9,17,4,Corp,dev,medium,dc2,true,10.20.41.0/24,SN712095
SYS12096,app-12097,app-12097,app-12097.dc1.corp,10.10.42.101,centos,7.9,6,5,Corp,dev,medium,dc1,true,10.10.42.0/24,SN712096
SYS12097,app-12098,app-12098,app-12098.dc2.corp,10.20.44.95,centos,7.9,8,2,Corp,staging,low,dc2,true,10.20.44.0/24,SN712097
SYS12098,srv-12099,srv-12099,srv-12099.dc3.corp,10.30.18.23,ubuntu,22.04,15,3,Corp,prod,high,dc3,true,10.30.18.0/24,SN712098
SYS12099,app-12100,app-12100,app-12100.dc1.corp,10.10.18.241,ubuntu,22.04,5,7,Corp,staging,medium,dc1,true,10.10.18.0/24,SN712099
SYS12100,k8s-w-12101,k8s-w-12101,k8s-w-12101.dc1.corp,10.10.2.75,ubuntu,22.04,64,16,Corp,dev,medium,dc1,false,10.10.2.0/24,SN712100
SYS12101,app-12102,app-12102,app-12102.dc1.corp,10.10.1.206,rhel,8.6,11,4,Corp,prod,high,dc1,true,10.10.1.0/24,SN712101
SYS12102,cache-12103,cache-12103,cache-12103.dc1.corp,10.10.24.181,centos,7.9,26,4,Corp,staging,high,dc1,true,10.10.24.0/24,SN712102
SYS12103,db-12104,db-12104,db-12104.dc2.corp,10.20.2.16,centos,7.9,34,10,Corp,staging,low,dc2,true,10.20.2.0/24,SN712103
SYS12104,srv-12105,srv-12105,srv-12105.dc1.corp,10.10.22.238,debian,11,12,7,Corp,prod,high,dc1,true,10.10.22.0/24,SN712104
SYS12105,app-12106,app-12106,app-12106.dc1.corp,10.10.6.244,centos,7.9,4,6,Corp,prod,medium,dc1,true,10.10.6.0/24,SN712105
SYS12106,web-12107,web-12107,web-12107.dc2.corp,10.20.39.117,centos,8.4,5,3,Corp,prod,high,dc2,true,10.20.39.0/24,SN712106
SYS12107,app-12108,app-12108,app-12108.dc1.corp,10.10.18.12,centos,7.9,15,6,Corp,staging,high,dc1,true,10.10.18.0/24,SN712107
SYS12108,app-12109,app-12109,app-12109.dc1.corp,10.10.47.105,ubuntu,22.04,6,2,Corp,dev,high,dc1,true,10.10.47.0/24,SN712108
SYS12109,db-12110,db-12110,db-12110.dc2.corp,10.20.31.116,centos,7.9,35,13,Corp,prod,high,dc2,true,10.20.31.0/24,SN712109
SYS12110,app-12111,app-12111,app-12111.dc2.corp,10.20.10.14,rhel,8.6,12,6,Corp,prod,high,dc2,true,10.20.10.0/24,SN712110
SYS12111,app-12112,app-12112,app-12112.dc1.corp,10.10.5.24,centos,7.9,13,6,Corp,prod,medium,dc1,true,10.10.5.0/24,SN712111
SYS12112,hdop-12113,hdop-12113,hdop-12113.dc1.corp,10.10.31.61,centos,7.9,64,16,Corp,staging,medium,dc1,false,10.10.31.0/24,SN712112
SYS12113,k8s-w-12114,k8s-w-12114,k8s-w-12114.dc1.corp,10.10.51.73,ubuntu,22.04,64,16,Corp,staging,high,dc1,false,10.10.51.0/24,SN712113
SYS12114,web-12115,web-12115,web-12115.dc1.corp,10.10.45.87,centos,8.4,5,2,Corp,staging,medium,dc1,true,10.10.45.0/24,SN712114
SYS12115,cache-12116,cache-12116,cache-12116.dc1.corp,10.10.30.181,centos,7.9,23,4,Corp,dev,medium,dc1,true,10.10.30.0/24,SN712115
SYS12116,k8s-w-12117,k8s-w-12117,k8s-w-12117.dc2.corp,10.20.37.196,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.37.0/24,SN712116
SYS12117,hdop-12118,hdop-12118,hdop-12118.dc2.corp,10.20.51.104,centos,7.9,64,16,Corp,prod,high,dc2,false,10.20.51.0/24,SN712117
SYS12118,srv-12119,srv-12119,srv-12119.dc2.corp,10.20.12.220,centos,7.9,14,6,Corp,dev,medium,dc2,true,10.20.12.0/24,SN712118
SYS12119,mon-12120,mon-12120,mon-12120.dc1.corp,10.10.7.47,ubuntu,22.04,7,3,Corp,prod,high,dc1,true,10.10.7.0/24,SN712119
SYS12120,app-12121,app-12121,app-12121.dc1.corp,10.10.55.14,ubuntu,22.04,12,8,Corp,prod,high,dc1,true,10.10.55.0/24,SN712120
SYS12121,app-12122,app-12122,app-12122.dc1.corp,10.10.12.36,rhel,8.6,11,2,Corp,prod,low,dc1,true,10.10.12.0/24,SN712121
SYS12122,srv-12123,srv-12123,srv-12123.dc2.corp,10.20.22.86,centos,7.9,15,4,Corp,prod,high,dc2,true,10.20.22.0/24,SN712122
SYS12123,hdop-12124,hdop-12124,hdop-12124.dc1.corp,10.10.60.199,centos,7.9,64,16,Corp,dev,low,dc1,false,10.10.60.0/24,SN712123
SYS12124,web-12125,web-12125,web-12125.dc1.corp,10.10.26.82,ubuntu,22.04,8,4,Corp,prod,medium,dc1,true,10.10.26.0/24,SN712124
SYS12125,srv-12126,srv-12126,srv-12126.dc2.corp,10.20.36.225,ubuntu,22.04,16,5,Corp,prod,low,dc2,true,10.20.36.0/24,SN712125
SYS12126,app-12127,app-12127,app-12127.dc1.corp,10.10.24.240,centos,7.9,7,3,Corp,prod,medium,dc1,true,10.10.24.0/24,SN712126
SYS12127,db-12128,db-12128,db-12128.dc2.corp,10.20.47.175,oracle linux,8.6,53,13,Corp,prod,high,dc2,true,10.20.47.0/24,SN712127
SYS12128,srv-12129,srv-12129,srv-12129.dc1.corp,10.10.21.41,debian,11,13,8,Corp,staging,medium,dc1,true,10.10.21.0/24,SN712128
SYS12129,app-12130,app-12130,app-12130.dc2.corp,10.20.54.27,centos,7.9,9,7,Corp,prod,low,dc2,true,10.20.54.0/24,SN712129
SYS12130,db-12131,db-12131,db-12131.dc2.corp,10.20.55.104,oracle linux,8.6,45,15,Corp,prod,high,dc2,true,10.20.55.0/24,SN712130
SYS12131,web-12132,web-12132,web-12132.dc2.corp,10.20.34.86,ubuntu,22.04,6,3,Corp,staging,high,dc2,true,10.20.34.0/24,SN712131
SYS12132,hdop-12133,hdop-12133,hdop-12133.dc1.corp,10.10.14.197,centos,7.9,64,16,Corp,dev,low,dc1,false,10.10.14.0/24,SN712132
SYS12133,app-12134,app-12134,app-12134.dc2.corp,10.20.29.94,centos,7.9,9,3,Corp,prod,medium,dc2,true,10.20.29.0/24,SN712133
SYS12134,srv-12135,srv-12135,srv-12135.dc1.corp,10.10.15.125,ubuntu,22.04,4,7,Corp,staging,low,dc1,true,10.10.15.0/24,SN712134
SYS12135,app-12136,app-12136,app-12136.dc2.corp,10.20.27.82,ubuntu,22.04,4,5,Corp,prod,high,dc2,true,10.20.27.0/24,SN712135
SYS12136,hdop-12137,hdop-12137,hdop-12137.dc3.corp,10.30.6.217,centos,7.9,64,16,Corp,staging,medium,dc3,false,10.30.6.0/24,SN712136
SYS12137,srv-12138,srv-12138,srv-12138.dc2.corp,10.20.5.22,windows,2019,9,8,Corp,prod,medium,dc2,true,10.20.5.0/24,SN712137
SYS12138,srv-12139,srv-12139,srv-12139.dc1.corp,10.10.53.170,windows,2019,10,2,Corp,prod,medium,dc1,true,10.10.53.0/24,SN712138
SYS12139,db-12140,db-12140,db-12140.dc1.corp,10.10.43.231,centos,7.9,50,12,Corp,prod,low,dc1,true,10.10.43.0/24,SN712139
SYS12140,hdop-12141,hdop-12141,hdop-12141.dc2.corp,10.20.25.207,centos,7.9,64,16,Corp,prod,high,dc2,false,10.20.25.0/24,SN712140
SYS12141,app-12142,app-12142,app-12142.dc1.corp,10.10.5.249,ubuntu,22.04,4,8,Corp,prod,high,dc1,true,10.10.5.0/24,SN712141
SYS12142,k8s-m-12143,k8s-m-12143,k8s-m-12143.dc1.corp,10.10.13.64,ubuntu,22.04,16,8,Corp,prod,high,dc1,false,10.10.13.0/24,SN712142
SYS12143,k8s-w-12144,k8s-w-12144,k8s-w-12144.dc1.corp,10.10.38.194,ubuntu,22.04,64,16,Corp,staging,medium,dc1,false,10.10.38.0/24,SN712143
SYS12144,srv-12145,srv-12145,srv-12145.dc1.corp,10.10.4.37,ubuntu,22.04,13,2,Corp,staging,low,dc1,true,10.10.4.0/24,SN712144
SYS12145,srv-12146,srv-12146,srv-12146.dc2.corp,10.20.6.92,windows,2019,12,2,Corp,prod,low,dc2,true,10.20.6.0/24,SN712145
SYS12146,k8s-w-12147,k8s-w-12147,k8s-w-12147.dc1.corp,10.10.52.198,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.52.0/24,SN712146
SYS12147,srv-12148,srv-12148,srv-12148.dc2.corp,10.20.43.167,debian,11,13,2,Corp,staging,low,dc2,true,10.20.43.0/24,SN712147
SYS12148,app-12149,app-12149,app-12149.dc1.corp,10.10.30.206,centos,7.9,14,6,Corp,prod,high,dc1,true,10.10.30.0/24,SN712148
SYS12149,srv-12150,srv-12150,srv-12150.dc1.corp,10.10.48.159,windows,2019,6,7,Corp,prod,medium,dc1,true,10.10.48.0/24,SN712149
SYS12150,app-12151,app-12151,app-12151.dc1.corp,10.10.30.249,rhel,8.6,12,7,Corp,staging,medium,dc1,true,10.10.30.0/24,SN712150
SYS12151,srv-12152,srv-12152,srv-12152.dc3.corp,10.30.2.145,windows,2019,16,2,Corp,prod,high,dc3,true,10.30.2.0/24,SN712151
SYS12152,app-12153,app-12153,app-12153.dc1.corp,10.10.53.85,ubuntu,22.04,4,7,Corp,prod,medium,dc1,true,10.10.53.0/24,SN712152
SYS12153,srv-12154,srv-12154,srv-12154.dc1.corp,10.10.47.199,debian,11,10,5,Corp,staging,medium,dc1,true,10.10.47.0/24,SN712153
SYS12154,srv-12155,srv-12155,srv-12155.dc1.corp,10.10.15.86,debian,11,7,3,Corp,prod,high,dc1,true,10.10.15.0/24,SN712154
SYS12155,srv-12156,srv-12156,srv-12156.dc3.corp,10.30.5.213,ubuntu,22.04,12,5,Corp,prod,high,dc3,true,10.30.5.0/24,SN712155
SYS12156,srv-12157,srv-12157,srv-12157.dc1.corp,10.10.14.142,centos,7.9,14,8,Corp,prod,medium,dc1,true,10.10.14.0/24,SN712156
SYS12157,app-12158,app-12158,app-12158.dc2.corp,10.20.54.83,centos,7.9,11,7,Corp,prod,medium,dc2,true,10.20.54.0/24,SN712157
SYS12158,app-12159,app-12159,app-12159.dc1.corp,10.10.52.89,rhel,8.6,16,3,Corp,prod,high,dc1,true,10.10.52.0/24,SN712158
SYS12159,cache-12160,cache-12160,cache-12160.dc1.corp,10.10.48.187,centos,7.9,25,4,Corp,staging,medium,dc1,true,10.10.48.0/24,SN712159
SYS12160,app-12161,app-12161,app-12161.dc1.corp,10.10.34.157,ubuntu,22.04,5,3,Corp,prod,low,dc1,true,10.10.34.0/24,SN712160
SYS12161,app-12162,app-12162,app-12162.dc2.corp,10.20.2.86,ubuntu,22.04,9,5,Corp,staging,medium,dc2,true,10.20.2.0/24,SN712161
SYS12162,db-12163,db-12163,db-12163.dc3.corp,10.30.17.143,oracle linux,8.6,49,11,Corp,prod,medium,dc3,true,10.30.17.0/24,SN712162
SYS12163,app-12164,app-12164,app-12164.dc2.corp,10.20.22.102,centos,7.9,9,3,Corp,staging,medium,dc2,true,10.20.22.0/24,SN712163
SYS12164,db-12165,db-12165,db-12165.dc2.corp,10.20.59.216,oracle linux,8.6,48,10,Corp,prod,high,dc2,true,10.20.59.0/24,SN712164
SYS12165,app-12166,app-12166,app-12166.dc2.corp,10.20.44.79,rhel,8.6,13,3,Corp,prod,high,dc2,true,10.20.44.0/24,SN712165
SYS12166,app-12167,app-12167,app-12167.dc1.corp,10.10.18.66,rhel,8.6,14,2,Corp,prod,low,dc1,true,10.10.18.0/24,SN712166
SYS12167,app-12168,app-12168,app-12168.dc1.corp,10.10.34.77,centos,7.9,16,7,Corp,prod,medium,dc1,true,10.10.34.0/24,SN712167
SYS12168,app-12169,app-12169,app-12169.dc1.corp,10.10.51.13,rhel,8.6,14,5,Corp,prod,medium,dc1,true,10.10.51.0/24,SN712168
SYS12169,srv-12170,srv-12170,srv-12170.dc3.corp,10.30.41.58,ubuntu,22.04,7,3,Corp,prod,medium,dc3,true,10.30.41.0/24,SN712169
SYS12170,k8s-w-12171,k8s-w-12171,k8s-w-12171.dc1.corp,10.10.58.134,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.58.0/24,SN712170
SYS12171,web-12172,web-12172,web-12172.dc1.corp,10.10.50.10,centos,8.4,6,4,Corp,prod,low,dc1,true,10.10.50.0/24,SN712171
SYS12172,db-12173,db-12173,db-12173.dc2.corp,10.20.43.206,centos,7.9,62,13,Corp,prod,medium,dc2,true,10.20.43.0/24,SN712172
SYS12173,srv-12174,srv-12174,srv-12174.dc1.corp,10.10.37.148,centos,7.9,16,2,Corp,prod,medium,dc1,true,10.10.37.0/24,SN712173
SYS12174,app-12175,app-12175,app-12175.dc1.corp,10.10.13.57,ubuntu,22.04,10,6,Corp,prod,high,dc1,true,10.10.13.0/24,SN712174
SYS12175,app-12176,app-12176,app-12176.dc1.corp,10.10.17.205,centos,7.9,16,8,Corp,prod,medium,dc1,true,10.10.17.0/24,SN712175
SYS12176,k8s-w-12177,k8s-w-12177,k8s-w-12177.dc3.corp,10.30.38.88,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.38.0/24,SN712176
SYS12177,app-12178,app-12178,app-12178.dc2.corp,10.20.55.105,rhel,8.6,16,8,Corp,prod,high,dc2,true,10.20.55.0/24,SN712177
SYS12178,srv-12179,srv-12179,srv-12179.dc1.corp,10.10.34.93,debian,11,4,3,Corp,staging,high,dc1,true,10.10.34.0/24,SN712178
SYS12179,app-12180,app-12180,app-12180.dc2.corp,10.20.19.130,centos,7.9,14,3,Corp,prod,medium,dc2,true,10.20.19.0/24,SN712179
SYS12180,app-12181,app-12181,app-12181.dc1.corp,10.10.6.39,ubuntu,22.04,13,4,Corp,prod,medium,dc1,true,10.10.6.0/24,SN712180
SYS12181,app-12182,app-12182,app-12182.dc3.corp,10.30.12.46,rhel,8.6,5,8,Corp,prod,high,dc3,true,10.30.12.0/24,SN712181
SYS12182,hdop-12183,hdop-12183,hdop-12183.dc1.corp,10.10.23.73,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.23.0/24,SN712182
SYS12183,k8s-w-12184,k8s-w-12184,k8s-w-12184.dc1.corp,10.10.54.82,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.54.0/24,SN712183
SYS12184,app-12185,app-12185,app-12185.dc2.corp,10.20.31.47,ubuntu,22.04,9,5,Corp,prod,high,dc2,true,10.20.31.0/24,SN712184
SYS12185,web-12186,web-12186,web-12186.dc1.corp,10.10.45.30,centos,8.4,5,3,Corp,staging,medium,dc1,true,10.10.45.0/24,SN712185
SYS12186,web-12187,web-12187,web-12187.dc1.corp,10.10.10.189,ubuntu,22.04,7,4,Corp,prod,high,dc1,true,10.10.10.0/24,SN712186
SYS12187,app-12188,app-12188,app-12188.dc2.corp,10.20.47.166,rhel,8.6,9,6,Corp,prod,medium,dc2,true,10.20.47.0/24,SN712187
SYS12188,hdop-12189,hdop-12189,hdop-12189.dc2.corp,10.20.58.183,centos,7.9,64,16,Corp,prod,high,dc2,false,10.20.58.0/24,SN712188
SYS12189,srv-12190,srv-12190,srv-12190.dc1.corp,10.10.41.5,windows,2019,8,3,Corp,dev,medium,dc1,true,10.10.41.0/24,SN712189
SYS12190,hdop-12191,hdop-12191,hdop-12191.dc3.corp,10.30.7.120,centos,7.9,64,16,Corp,staging,high,dc3,false,10.30.7.0/24,SN712190
SYS12191,app-12192,app-12192,app-12192.dc3.corp,10.30.17.179,centos,7.9,13,7,Corp,prod,medium,dc3,true,10.30.17.0/24,SN712191
SYS12192,srv-12193,srv-12193,srv-12193.dc2.corp,10.20.10.162,debian,11,8,5,Corp,prod,high,dc2,true,10.20.10.0/24,SN712192
SYS12193,db-12194,db-12194,db-12194.dc1.corp,10.10.27.159,centos,7.9,40,8,Corp,prod,medium,dc1,true,10.10.27.0/24,SN712193
SYS12194,k8s-m-12195,k8s-m-12195,k8s-m-12195.dc2.corp,10.20.20.77,ubuntu,22.04,16,8,Corp,prod,high,dc2,false,10.20.20.0/24,SN712194
SYS12195,app-12196,app-12196,app-12196.dc1.corp,10.10.7.189,rhel,8.6,15,3,Corp,prod,medium,dc1,true,10.10.7.0/24,SN712195
SYS12196,srv-12197,srv-12197,srv-12197.dc1.corp,10.10.37.38,ubuntu,22.04,10,7,Corp,prod,medium,dc1,true,10.10.37.0/24,SN712196
SYS12197,app-12198,app-12198,app-12198.dc1.corp,10.10.5.7,ubuntu,22.04,16,2,Corp,prod,medium,dc1,true,10.10.5.0/24,SN712197
SYS12198,app-12199,app-12199,app-12199.dc1.corp,10.10.49.78,ubuntu,22.04,11,6,Corp,staging,high,dc1,true,10.10.49.0/24,SN712198
SYS12199,app-12200,app-12200,app-12200.dc1.corp,10.10.30.41,centos,7.9,11,3,Corp,prod,medium,dc1,true,10.10.30.0/24,SN712199
SYS12200,app-12201,app-12201,app-12201.dc3.corp,10.30.40.208,rhel,8.6,4,6,Corp,prod,high,dc3,true,10.30.40.0/24,SN712200
SYS12201,app-12202,app-12202,app-12202.dc2.corp,10.20.46.134,centos,7.9,5,6,Corp,staging,high,dc2,true,10.20.46.0/24,SN712201
SYS12202,srv-12203,srv-12203,srv-12203.dc1.corp,10.10.8.59,debian,11,13,7,Corp,prod,medium,dc1,true,10.10.8.0/24,SN712202
SYS12203,srv-12204,srv-12204,srv-12204.dc2.corp,10.20.51.192,debian,11,16,7,Corp,prod,medium,dc2,true,10.20.51.0/24,SN712203
SYS12204,app-12205,app-12205,app-12205.dc1.corp,10.10.17.24,ubuntu,22.04,6,6,Corp,dev,low,dc1,true,10.10.17.0/24,SN712204
SYS12205,app-12206,app-12206,app-12206.dc1.corp,10.10.15.175,centos,7.9,4,6,Corp,prod,medium,dc1,true,10.10.15.0/24,SN712205
SYS12206,app-12207,app-12207,app-12207.dc1.corp,10.10.38.221,ubuntu,22.04,7,7,Corp,staging,high,dc1,true,10.10.38.0/24,SN712206
SYS12207,cache-12208,cache-12208,cache-12208.dc1.corp,10.10.39.40,centos,7.9,19,4,Corp,prod,medium,dc1,true,10.10.39.0/24,SN712207
SYS12208,hdop-12209,hdop-12209,hdop-12209.dc2.corp,10.20.22.247,centos,7.9,64,16,Corp,prod,low,dc2,false,10.20.22.0/24,SN712208
SYS12209,srv-12210,srv-12210,srv-12210.dc1.corp,10.10.32.240,debian,11,16,4,Corp,dev,low,dc1,true,10.10.32.0/24,SN712209
SYS12210,k8s-w-12211,k8s-w-12211,k8s-w-12211.dc1.corp,10.10.31.217,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.31.0/24,SN712210
SYS12211,k8s-m-12212,k8s-m-12212,k8s-m-12212.dc1.corp,10.10.59.135,ubuntu,22.04,16,8,Corp,prod,low,dc1,false,10.10.59.0/24,SN712211
SYS12212,app-12213,app-12213,app-12213.dc1.corp,10.10.25.213,centos,7.9,13,5,Corp,prod,medium,dc1,true,10.10.25.0/24,SN712212
SYS12213,app-12214,app-12214,app-12214.dc1.corp,10.10.44.116,ubuntu,22.04,7,8,Corp,prod,medium,dc1,true,10.10.44.0/24,SN712213
SYS12214,srv-12215,srv-12215,srv-12215.dc1.corp,10.10.2.113,windows,2019,5,3,Corp,prod,medium,dc1,true,10.10.2.0/24,SN712214
SYS12215,app-12216,app-12216,app-12216.dc1.corp,10.10.53.191,rhel,8.6,11,6,Corp,staging,high,dc1,true,10.10.53.0/24,SN712215
SYS12216,web-12217,web-12217,web-12217.dc1.corp,10.10.33.77,centos,8.4,6,3,Corp,prod,high,dc1,true,10.10.33.0/24,SN712216
SYS12217,app-12218,app-12218,app-12218.dc1.corp,10.10.16.13,rhel,8.6,11,2,Corp,prod,low,dc1,true,10.10.16.0/24,SN712217
SYS12218,srv-12219,srv-12219,srv-12219.dc1.corp,10.10.48.38,windows,2019,14,4,Corp,dev,medium,dc1,true,10.10.48.0/24,SN712218
SYS12219,app-12220,app-12220,app-12220.dc1.corp,10.10.22.168,rhel,8.6,8,7,Corp,prod,low,dc1,true,10.10.22.0/24,SN712219
SYS12220,mon-12221,mon-12221,mon-12221.dc3.corp,10.30.17.169,ubuntu,22.04,5,3,Corp,prod,low,dc3,true,10.30.17.0/24,SN712220
SYS12221,db-12222,db-12222,db-12222.dc1.corp,10.10.9.102,centos,7.9,50,10,Corp,prod,high,dc1,true,10.10.9.0/24,SN712221
SYS12222,k8s-m-12223,k8s-m-12223,k8s-m-12223.dc1.corp,10.10.49.214,ubuntu,22.04,16,8,Corp,prod,low,dc1,false,10.10.49.0/24,SN712222
SYS12223,srv-12224,srv-12224,srv-12224.dc1.corp,10.10.54.89,ubuntu,22.04,4,7,Corp,prod,medium,dc1,true,10.10.54.0/24,SN712223
SYS12224,srv-12225,srv-12225,srv-12225.dc1.corp,10.10.56.48,debian,11,13,8,Corp,prod,low,dc1,true,10.10.56.0/24,SN712224
